Id      	Gender  	Age     	G1      	G2      	G3      	G4      	G5      	G6      	G7      	G8      	G9      	G10     	G11     	GamblF  	GFalla  	SensaS  	SuperS  	EconG   	PareG   	PeerG   	Nsymp   	P3prob  	P2prob  
    910	  1	 19.58333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 18	 16	 34	  0	  0	  0	  0	  0
    911	  1	 19.58333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	 24	 14	 45	  0	  1	  0	  0	  0
    912	  1	 19.58333333	  2	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  4	  6	 28	 21	 25	  0	  1	  1	  0	  0
    913	  1	 19.58333333	  0	  0	  3	  0	  0	  0	  0	  0	  0	  0	  0	  3	  6	 23	 12	 43	  0	  1	  2	  1	  1
    914	  2	 19.58333333	  1	  0	  1	  0	  0	  0	  0	  0	  1	  1	  0	  4	  2	 24	 21	 38	  1	  1	  0	  0	  0
    915	  1	 19.66666667	  0	  0	  0	  3	  0	  2	  0	  1	  0	  2	  0	  8	  6	 28	  9	 29	  0	  1	  0	  0	  0
    916	  1	 19.66666667	  3	  1	  2	  0	  2	  4	  1	  4	  2	  4	  2	 25	  2	 36	 28	   	  0	  1	  7	  2	  1
    917	  1	 19.66666667	  1	  0	  0	  1	  0	  0	  0	  0	  2	  2	  0	  6	  3	 20	 16	 31	  0	  1	  1	  0	  0
    918	  1	 19.75000000	  0	  0	  0	  0	  0	  0	  0	  0	  2	  2	  1	  5	  6	 30	 12	 29	  1	  1	  2	  1	  1
    919	  1	 19.75000000	  3	  1	  3	  3	  0	  1	  1	  2	  2	  2	  4	 22	  6	 32	 30	 22	  1	  1	  6	  2	  1
    920	  1	 19.83333333	  3	  1	  2	  3	  0	  0	  3	  1	  1	  1	  0	 15	  2	 31	 16	 29	  1	  1	  1	  1	  1
    921	  1	 19.83333333	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  1	 27	 26	 41	  0	  0	  0	  2	  1
    922	  1	 19.83333333	  1	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  3	  5	 27	 16	 32	  1	  1	  0	  0	  0
    923	  1	 19.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	  2	 14	 16	 43	  0	  1	  0	  0	  0
    924	  1	 19.83333333	  3	  2	  0	  2	  0	  1	  3	  1	  2	  2	  3	 19	  2	 25	 25	 17	  0	  1	  1	  1	  1
    925	  1	 19.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 17	 15	 45	  0	  1	  1	  0	  0
    926	  1	 19.83333333	  4	  1	  1	  3	  1	  0	  1	  3	  3	  1	  0	 18	  2	 40	 18	 41	  1	  1	  3	  2	  1
    927	  1	 19.83333333	  3	  1	  1	  2	  0	  1	  1	  1	  0	  2	  0	 12	  3	 25	 14	 35	  0	  1	  4	  2	  1
    928	  1	 19.91666667	  2	  1	  1	  2	  0	  0	  0	  2	  2	  2	  0	 12	  3	 26	 17	 40	  0	  1	  0	  0	  0
    929	  1	 19.91666667	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  4	 31	 12	 31	  0	  1	  0	  0	  0
    930	  1	 19.91666667	  1	  0	  0	  0	  0	  0	  0	  1	  2	  1	  0	  5	  5	 27	 19	 37	  0	  1	  2	  1	  1
    931	  1	 20.00000000	  2	  0	  0	  3	  0	  1	  0	  0	  1	  2	  0	  9	  2	 29	  8	 27	  1	  1	  0	  0	  0
    932	  1	 20.00000000	  2	  0	  0	  0	  0	  0	  0	  0	  3	  0	  0	  5	  2	 22	 16	 36	  0	  1	  0	  0	  0
    933	  1	 20.00000000	  1	  0	  1	  3	  0	  0	  0	  1	  1	  1	  0	  8	  6	 26	 21	 38	  1	  1	  2	  1	  1
    934	  1	 20.08333333	  2	  0	  1	  3	  2	  0	  0	  1	  3	  3	  1	 16	  6	 25	 14	 32	  0	  1	  0	  0	  0
    935	  1	 20.08333333	  1	  0	  0	  3	  0	  2	  0	  1	  3	  3	  0	 13	  0	 33	 36	 27	  0	  1	  1	  1	  1
    936	  1	 20.08333333	  3	  1	  2	  2	  4	  1	  0	  3	  1	  1	  4	 22	  2	 33	 12	 34	  0	  1	  3	  2	  1
    937	  1	 20.08333333	  0	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	  2	  3	 22	 22	   	  0	  1	  4	  2	  1
    938	  2	 20.08333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  2	 21	 15	 41	  0	  0	  0	  0	  0
    939	  1	 20.25000000	  2	  0	  1	  1	  0	  0	  0	  0	  1	  0	  0	  5	  6	 32	 11	 37	  0	  1	  0	  0	  0
    940	  1	 20.66666667	  1	  0	  0	  0	  0	  0	  0	  0	  1	  3	  0	  5	  1	 26	 21	 43	  0	  1	  0	  0	  0
    941	  1	 20.83333333	  2	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  4	  0	 28	 20	 39	  1	  1	  2	  1	  1
    942	  1	 21.00000000	  0	  0	  0	  3	  0	  0	  0	  0	  2	  1	  0	  6	  4	 37	 19	 42	  0	  1	  1	  1	  1
    943	  1	 22.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 27	  8	 42	  0	  1	  0	  0	  0
    944	   	            	   	   	   	   	   	   	   	   	   	   	   	   	   	   	   	   	   	   	   	   	   
    945	   	            	  1	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  3	  6	 36	 12	 26	  1	  0	  1	  0	  0
    946	   	            	  1	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  3	  6	 31	 11	 35	  1	  1	  0	  0	  0
    947	   	            	  0	  3	  2	  1	  0	  3	  2	  2	  4	  4	  4	 25	  2	 40	 35	 18	  1	  1	  8	  2	  1
    948	  1	            	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	 31	 16	 20	  0	  1	  0	  0	  0
    949	  1	            	  1	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  2	  2	 22	 18	 41	  0	  1	  0	  0	  0
    950	  1	            	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 18	 12	 39	  0	   	  0	  0	  0
    951	  1	            	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	   	 18	 12	 32	  0	  0	  1	  0	  0
    952	  1	            	  2	  1	  0	  0	  0	  1	  2	  0	  3	  0	  2	 11	  2	 26	 24	 31	  0	  1	  2	  1	  1
    953	  1	            	  3	  0	  2	  3	  0	  0	  0	  2	  1	  2	  0	 13	  6	 29	 27	 36	  1	  1	  3	  2	  1
    954	  1	            	  1	  1	  1	  2	  0	  3	  1	  2	  4	  2	  4	 21	  1	 31	 12	 30	  0	  1	  6	  2	  1
    955	  1	            	  3	  1	  0	  0	  0	  0	  0	  2	  0	  0	  0	  6	  1	 23	 18	 25	  0	  0	 10	  2	  1
    956	  1	            	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	 22	 16	 40	  0	  1	   	   	   
    957	  1	            	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	 25	 13	 45	  0	  1	   	   	   
    958	  1	            	  0	  0	  0	  0	  0	  1	  0	  1	  2	  2	  0	  6	  2	 28	 23	 43	  1	  1	   	   	   
    959	  1	            	  4	  1	  1	  3	  0	  0	  0	  0	  1	  3	  1	 14	  6	 24	 24	 27	  0	  1	  0	  2	  1
    960	  1	            	  4	  1	  0	  2	  0	  0	  0	  0	  3	  1	  0	 11	  2	 22	 23	 38	  0	  0	  0	  2	  1
    961	  1	            	  1	  0	  0	  1	  0	  0	  0	  1	  2	  0	  0	  5	  3	 25	 22	 34	  0	  1	  0	  0	  0
    962	  1	            	  0	  0	  0	  0	  0	  1	  0	  0	  1	  0	  0	  2	  6	 28	 22	 39	  1	  1	  0	  0	  0
    963	  1	            	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  6	 33	 11	 34	  0	  1	  0	  0	  0
    964	  1	            	  2	  0	  1	  0	  0	  1	  1	  1	  1	  1	  0	  8	  6	 28	 18	 33	  0	  1	  1	  0	  0
    965	  1	            	  3	  0	  0	  3	  0	  0	  0	  0	  2	  0	  0	  8	  6	 23	 16	 26	   	  1	  2	  1	  1
    966	  1	            	  2	  1	  1	  1	  0	  0	  0	  1	  1	  0	  3	 10	  2	 16	 31	 30	  1	  1	  3	  2	  1
    967	  1	            	  1	  0	  0	  3	  0	  0	  0	  1	  1	  2	  0	  8	  5	 32	 32	 28	  0	  1	  3	  2	  1
    968	  1	            	  0	  1	  0	  1	  0	  0	  0	  2	  1	  0	  2	  7	   	 28	 23	 30	  0	  1	  5	  2	  1
    969	  1	            	  3	  0	  0	  0	  0	  1	  0	  0	  1	  2	  1	  8	  4	 17	 18	 42	  1	  1	  0	  0	  0
    970	  1	            	  1	  1	  0	  3	  0	  0	  0	  0	  1	  1	  0	  7	  3	 24	 18	 32	  1	  1	  0	  0	  0
    971	  1	            	  1	  0	  0	  0	  0	  0	  0	  1	  1	  1	  0	  4	  6	 27	  8	 32	  0	  1	  0	  0	  0
    972	  1	            	  0	  0	  0	  2	  1	  1	  1	  0	  2	  1	  0	  8	  2	 40	 11	 45	  0	  0	  0	  0	  0
    973	  1	            	  3	  0	  3	  3	  1	  1	  0	  2	  3	  3	  3	 22	  4	 25	 14	 28	  1	  1	  1	  1	  1
    974	  1	            	  2	  0	  3	  3	  0	  0	  0	  0	  1	  2	  3	 14	  2	 27	 27	 37	  0	  1	  1	  1	  1
    975	  1	            	  2	  1	  3	  0	  0	  1	  2	  0	  3	  3	  1	 16	  4	 33	 26	 30	  0	  1	  1	  1	  1
    976	  1	            	  2	  0	  1	  0	  0	  0	  0	  1	  3	  0	  0	  7	  4	 24	 18	 36	  0	  1	  1	  1	  1
    977	  1	            	  2	  0	  0	  0	  0	  1	  0	  0	  1	  0	  0	  4	  3	 35	 24	 42	  0	  1	  1	  0	  0
    978	  1	            	  0	  0	  0	  1	  1	  1	  0	  0	  1	  1	  0	  5	  2	 20	  8	 39	  1	  1	  2	  1	  1
    979	  1	            	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 22	 12	 38	  0	  1	   	   	   
    980	  1	            	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 30	  9	 45	  0	  1	  0	  0	  0
    981	  1	            	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  2	  2	 20	 20	 39	  0	  1	  0	  0	  0
    982	  1	            	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  5	 40	 38	 27	  0	  1	  0	  0	  0
    983	  1	            	  1	  0	  4	  3	  0	  0	  0	  1	  1	  1	  0	 11	  6	 36	 23	 30	  1	  1	  1	  2	  1
    984	  1	            	  0	  1	  0	  1	  0	  0	  0	  0	  1	  2	  0	  5	  4	 27	  9	 37	  0	  1	  1	  0	  0
    985	  1	            	  3	  1	  1	  2	  0	  1	  3	  2	  4	  4	  0	 21	  2	 33	 11	 33	  1	  1	  2	  2	  1
    986	  1	            	  2	  2	  2	  2	  2	  2	  2	  2	  2	  2	  2	 22	  6	 36	 14	 22	  0	  1	  3	  1	  1
    987	  1	            	  0	  0	  0	  1	  0	  0	  0	  0	  1	  1	  1	  4	  6	 32	 18	 28	   	  1	  3	  1	  1
    988	  1	            	  4	  0	  1	  2	  0	  1	  0	  0	  1	  0	  0	  9	  6	 21	 11	 36	  0	  1	  4	  2	  1
    989	  1	            	  3	  0	  3	  1	  0	  0	  0	  0	  0	  0	  4	 11	  2	 30	  8	 22	  0	  1	   	  2	  1
    990	  1	            	  2	  0	  0	  3	  0	  0	  0	  0	  2	  3	  1	 11	  1	 29	 23	 25	  1	  1	  0	  0	  0
    991	  1	            	  2	  0	  0	  0	  0	  0	  0	  0	  0	  3	  0	  5	  1	 26	 20	 35	  1	  1	  0	  0	  0
    992	  1	            	  1	  0	  1	  0	  0	  0	  0	  1	  0	  0	  0	  3	  6	 10	 15	 12	  0	  1	  0	  0	  0
    993	  1	            	  1	  0	  2	  1	  0	  0	  0	  3	  3	  0	  0	 10	  2	 35	 12	 36	  0	  1	  3	  2	  1
    994	  1	            	  3	  0	  2	  3	  0	  0	  1	  3	  3	  1	  3	 19	  2	 27	 18	 39	  0	  1	  4	  2	  1
